ticker,prefixed,name,sector,industry,date,close,chg20,m,chg1,uptrend,market_cap
RAMP,usRAMP.N,LiveRamp Holdings Inc. Common Stock,科技,计算机软件,2026-09-01,37.82,-0.1,0.23,0.27,6/8,2287715173.0
RGA,usRGA.N,Reinsurance Group of America Incorporated Common Stock,金融,非银行金融,2026-09-01,247.72,5.3,0.75,0.68,6/8,16100125506.0
RNG,usRNG.N,RingCentral Inc. Class A Common Stock,科技,通信运营,2026-09-01,70.77,16.9,2.08,1.65,8/8,5516417062.0
RRC,usRRC.N,Range Resources Corporation Common Stock,能源,石油天然气,2026-09-01,42.4,6.8,2.35,2.61,7/8,9709383848.0
RSG,usRSG.N,Republic Services Inc. Common Stock,公用事业,环保,2026-09-01,223.29,7.5,1.06,1.07,7/8,68034399452.0
RSKD,usRSKD.N,Riskified Ltd. Class A Ordinary Shares,非必需消费,计算机软件,2026-09-01,6.19,19.0,-1.14,-1.59,6/8,811718262.0
RVTY,usRVTY.N,Revvity Inc. Common Stock,工业,医疗器械,2026-09-01,126.59,13.6,-1.8,-1.62,5/8,14098941766.0
RTO,usRTO.N,Rentokil Initial plc American Depositary Shares (each representing five (5) Ordinary Shares),非必需消费,专业服务,2026-09-01,24.3,-2.2,2.76,2.14,7/8,11823136000.0
SAP,usSAP.N,SAP  SE ADS,科技,计算机软件,2026-09-01,212.04,8.5,-4.12,-4.01,5/8,260049775830.0
SBS,usSBS.N,Companhia de saneamento Basico Do Estado De Sao Paulo - Sabesp American Depositary Shares (Each repstg 250 Common Shares),公用事业,水务,2026-09-01,4.87,-10.3,0.31,0.21,8/8,17093990021.0
SDRL,usSDRL.N,Seadrill Limited Common Shares,能源,石油天然气,2026-09-01,49.13,15.6,1.7,0.84,6/8,2913805829.0
SFL,usSFL.N,SFL Corporation Ltd,非必需消费,石油天然气,2026-09-01,12.21,2.3,0.2,-0.16,5/8,1599903192.0
SHEL,usSHEL.N,Shell PLC American Depositary Shares (each representing two (2) Ordinary Shares),能源,石油天然气,2026-09-01,93.51,5.0,2.6,2.25,5/8,259203015027.0
SGI,usSGI.N,Somnigroup International Inc. Common Stock,非必需消费,家具,2026-09-01,63.65,-8.4,-0.81,-1.7,5/8,13217263800.0
SHG,usSHG.N,Shinhan Financial Group Co Ltd American Depositary Shares,金融,银行,2026-09-01,79.94,11.5,1.29,0.97,7/8,36785712978.0
SITE,usSITE.N,SiteOne Landscape Supply Inc. Common Stock,非必需消费,贸易,2026-09-01,97.47,-3.7,0.21,-1.08,7/8,4193973317.0
SJM,usSJM.N,The J.M. Smucker Company Common Stock,必需消费,食品,2026-09-01,131.42,11.3,-0.17,0.2,7/8,13990682321.0
SLB,usSLB.N,SLB Limited Common Shares,能源,石油天然气,2026-09-01,56.85,12.5,-1.77,-4.92,7/8,79550077182.0
SMFG,usSMFG.N,Sumitomo Mitsui Financial Group Inc Unsponsored American Depositary Shares (Japan),金融,银行,2026-09-01,26.03,4.7,0.97,0.74,7/8,115949513746.0
SM,usSM.N,SM Energy Company Common Stock,能源,石油天然气,2026-09-01,37.82,22.5,3.01,2.33,7/8,8410519844.0
SONY,usSONY.N,Sony Group Corporation American Depositary Shares,必需消费,消费电子设备,2026-09-01,24.81,11.0,1.08,1.02,8/8,142492897986.0
SPGI,usSPGI.N,S&P Global Inc. Common Stock,金融,非银行金融,2026-09-01,440.21,6.9,0.54,1.0,7/8,128677252000.0
SPOT,usSPOT.N,Spotify Technology S.A. Ordinary Shares,非必需消费,互联网服务,2026-09-01,544.15,13.8,0.51,0.1,5/8,113214064826.0
SSL,usSSL.N,Sasol Ltd. American Depositary Shares,能源,石油天然气,2026-09-01,12.45,11.8,4.83,3.58,6/8,7376901181.0
SPNT,usSPNT.N,SiriusPoint Ltd. Common Shares,金融,非银行金融,2026-09-01,24.41,2.0,1.02,0.91,7/8,2785637084.0
STAG,usSTAG.N,Stag Industrial Inc. Common Stock,房地产,房地产开发,2026-09-01,37.66,-0.3,1.26,1.1,7/8,7168613672.0
STNG,usSTNG.N,Scorpio Tankers Inc. Common Shares,非必需消费,石油天然气,2026-09-01,79.61,4.8,1.64,0.95,6/8,3874444832.0
SU,usSU.N,Suncor Energy  Inc. Common Stock,能源,石油天然气,2026-09-01,68.55,7.0,4.04,3.25,6/8,76809576620.0
SXC,usSXC.N,SunCoke Energy Inc. Common Stock,工业,钢铁,2026-09-01,10.21,16.6,-0.57,-1.16,7/8,833471027.0
T,usT.N,AT&T Inc.,Telecommunications,通信运营,2026-09-01,26.0,11.2,0.65,0.42,7/8,177271216766.0
TALO,usTALO.N,Talos Energy Inc. Common Stock,能源,石油天然气,2026-09-01,17.27,21.0,1.75,0.06,5/8,2791662625.0
TD,usTD.N,Toronto Dominion Bank (The) Common Stock,金融,银行,2026-09-01,119.5,0.1,-1.28,-1.17,6/8,197348520600.0
TDC,usTDC.N,Teradata Corporation Common Stock,科技,计算机软件,2026-09-01,28.65,-16.7,-0.66,-1.21,5/8,2516580000.0
TAL,usTAL.N,TAL Education Group American Depositary Shares,房地产,教育,2026-09-01,12.23,2.0,3.69,4.17,7/8,6484457659.0
TDS,usTDS.N,Telephone and Data Systems Inc. Common Shares,Telecommunications,通信运营,2026-09-01,33.62,-5.9,0.17,-0.18,5/8,3830528000.0
TDW,usTDW.N,Tidewater Inc. Common Stock,非必需消费,石油天然气,2026-09-01,96.11,14.2,3.4,3.21,5/8,4418850875.0
TEL,usTEL.N,TE Connectivity plc Ordinary Shares,科技,电子设备制造,2026-09-01,208.0,-3.7,1.95,1.34,6/8,59358897137.0
TFX,usTFX.N,Teleflex Incorporated Common Stock,医疗保健,医疗器械,2026-09-01,140.48,0.5,0.02,-1.11,7/8,5878746360.0
TM,usTM.N,Toyota Motor Corporation Common Stock,工业,汽车,2026-09-01,198.05,4.7,1.57,0.77,7/8,250042950912.0
TNC,usTNC.N,Tennant Company Common Stock,工业,通用设备,2026-09-01,69.22,-22.1,-0.43,-0.55,5/8,1200611917.0
TRGP,usTRGP.N,Targa Resources Inc. Common Stock,公用事业,石油天然气,2026-09-01,296.06,12.6,1.76,0.82,5/8,63049153105.0
TRLV,usTRLV.N,Trulieve Cannabis Corp. Subordinate Voting Shares,医疗保健,化学制药,2026-09-01,11.74,32.1,2.08,2.0,8/8,2201021402.0
TRP,usTRP.N,TC Energy Corporation Common Stock,公用事业,石油天然气,2026-09-01,63.14,-3.4,1.46,0.98,6/8,62860000000.0
TTE,usTTE.N,TotalEnergies SE Ordinary Shares,能源,石油天然气,2026-09-01,90.35,6.1,3.48,2.31,5/8,190105618983.0
TS,usTS.N,Tenaris S.A. American Depositary Shares,工业,石油天然气,2026-09-01,56.6,-2.3,2.96,1.31,5/8,28516194828.0
TXNM,usTXNM.N,TXNM Energy Inc. Common Stock,公用事业,电力,2026-09-01,57.85,0.4,0.44,0.42,7/8,5929273227.0
UBS,usUBS.N,UBS Group AG Registered Ordinary Shares,金融,非银行金融,2026-09-01,54.14,1.3,-1.91,-2.84,6/8,169199290321.0
UI,usUI.N,Ubiquiti Inc. Common Stock,科技,通信设备,2026-09-01,586.78,5.0,-1.02,-0.55,5/8,36123337781.0
UGP,usUGP.N,Ultrapar Participacoes S.A. (New) American Depositary Shares (Each representing one Common Share),公用事业,石油天然气,2026-09-01,6.87,12.3,4.93,3.15,7/8,7177625738.0
UNM,usUNM.N,Unum Group Common Stock,金融,非银行金融,2026-09-01,91.69,0.3,-1.42,-1.64,7/8,14486655085.0
TYL,usTYL.N,Tyler Technologies Inc. Common Stock,科技,计算机软件,2026-09-01,376.43,20.1,0.8,1.13,8/8,14441819426.0
VAL,usVAL.N,Valaris Limited Common Shares,能源,石油天然气,2026-09-01,88.04,12.7,2.18,1.93,5/8,5804833465.0
VG,usVG.N,Venture Global Inc. Class A common stock,公用事业,石油天然气,2026-09-01,15.11,17.7,4.44,3.21,6/8,35751327769.0
VET,usVET.N,Vermilion Energy Inc. Common (Canada),能源,石油天然气,2026-09-01,13.18,19.4,3.84,2.73,7/8,1878232000.0
VEEV,usVEEV.N,Veeva Systems Inc. Class A Common Stock,科技,计算机软件,2026-09-01,279.23,31.8,-1.06,-2.26,6/8,39968993127.0
VIST,usVIST.N,Vista Energy S.A.B. de C.V. American Depositary Shares each representing one series A share with no par value,能源,石油天然气,2026-09-01,74.71,13.0,5.39,4.55,6/8,7643052821.0
VIV,usVIV.N,Telefonica Brasil S.A. American Depositary Shares (Each representing One Common Share),Telecommunications,通信运营,2026-09-01,11.59,-5.6,1.2,0.43,5/8,18550494873.0
VLO,usVLO.N,Valero Energy Corporation Common Stock,能源,石油天然气,2026-09-01,361.99,17.3,2.14,0.86,7/8,100207394252.0
VOYA,usVOYA.N,Voya Financial Inc. Common Stock,金融,非银行金融,2026-09-01,101.05,0.8,-0.59,-0.27,7/8,9199153277.0
VZ,usVZ.N,Verizon Communications Inc. Common Stock,Telecommunications,通信运营,2026-09-01,50.3,7.3,0.75,0.56,5/8,208528167388.0
VYX,usVYX.N,NCR Voyix Corporation Common Stock,其他,计算机硬件,2026-09-01,8.74,-1.6,1.05,4.3,6/8,1226060694.0
WD,usWD.N,Walker & Dunlop Inc Common Stock,金融,非银行金融,2026-09-01,40.27,-21.0,-1.11,-0.64,5/8,1382984266.0
WDS,usWDS.N,Woodside Energy Group Limited American Depositary Shares each representing one Ordinary Share,能源,石油天然气,2026-09-01,23.33,6.8,3.02,2.73,5/8,43535193275.0
WBI,usWBI.N,WaterBridge Infrastructure LLC Class A Shares Representing Limited Liability Company Interests,能源,石油天然气,2026-09-01,32.63,-2.3,2.4,2.61,5/8,3902450766.0
WFC,usWFC.N,Wells Fargo & Company Common Stock,金融,银行,2026-09-01,87.04,-1.0,0.98,0.75,7/8,257735463407.0
WHD,usWHD.N,Cactus Inc. Class A Common Stock,非必需消费,石油天然气,2026-09-01,70.69,5.4,1.45,0.53,6/8,5327120465.0
WK,usWK.N,Workiva Inc. Class A Common Stock,科技,计算机软件,2026-09-01,76.7,25.2,-3.22,-4.13,6/8,4054028356.0
WMB,usWMB.N,Williams Companies Inc. (The) Common Stock,公用事业,石油天然气,2026-09-01,75.23,5.2,1.01,0.24,7/8,91015891592.0
WSO,usWSO.N,Watsco Inc. Common Stock,非必需消费,贸易,2026-09-01,314.98,-6.0,1.36,1.67,5/8,12969277272.0
WT,usWT.N,WisdomTree Inc. Common Stock,金融,非银行金融,2026-09-01,24.46,9.4,0.4,1.66,6/8,3751439868.0
WTRG,usWTRG.N,Essential Utilities Inc. Common Stock,公用事业,水务,2026-09-01,41.11,4.9,0.21,-0.15,6/8,11566815940.0
WTTR,usWTTR.N,Select Water Solutions Inc. Class A common stock,能源,石油天然气,2026-09-01,20.07,8.8,3.23,2.92,6/8,2662986419.0
XOM,usXOM.N,ExxonMobil Holdings Corporation Common Stock,能源,石油天然气,2026-09-01,164.55,7.6,3.66,2.24,5/8,650463352952.0
YPF,usYPF.N,YPF Sociedad Anonima American Depositary Shares,能源,石油天然气,2026-09-01,52.46,5.7,2.99,1.71,5/8,19771834104.0
ZETA,usZETA.N,Zeta Global Holdings Corp. Class A Common Stock,科技,计算机软件,2026-09-01,31.56,30.1,2.84,1.91,7/8,7086114069.0
HYLN,usHYLN.AM,Hyliion Holdings Corp. Class A Common Stock,非必需消费,非银行金融,2026-09-01,3.42,-16.4,-1.43,-1.44,5/8,592942764.0
